group_id,user_id,role
195,19,member
197,19,member
182,878,member
192,878,member
208,878,member
205,878,member
185,1027,member
184,1027,member
199,1027,member
210,1027,member
204,1027,member
196,1027,member
201,1027,member
188,253,member
178,253,member
177,253,member
180,253,member
202,253,member
192,564,member
202,575,member
194,575,member
179,575,member
178,343,member
181,343,member
193,343,member
189,1064,member
210,352,member
201,352,member
195,352,member
184,352,member
192,352,member
200,352,member
191,1,member
188,115,member
206,115,member
196,115,member
207,932,member
211,932,member
204,932,member
206,932,member
195,914,member
185,914,member
203,722,member
187,722,member
196,722,member
188,722,member
197,722,member
211,747,member
183,747,member
195,747,member
181,747,member
184,747,member
187,747,member
200,747,member
185,736,member
187,1007,member
197,1007,member
188,1007,member
193,1007,member
196,288,member
186,288,member
206,670,member
187,670,member
183,670,member
207,670,member
181,670,member
194,670,member
177,881,member
178,881,member
202,881,member
196,881,member
191,881,member
192,881,member
183,892,member
180,892,member
198,892,member
186,892,member
203,892,member
193,892,member
209,892,member
202,450,member
200,450,member
178,450,member
201,450,member
188,450,member
178,993,member
209,993,member
195,993,member
208,993,member
182,993,member
192,993,member
188,278,member
209,934,member
200,934,member
185,934,member
189,934,member
204,934,member
179,934,member
191,934,member
186,287,member
198,287,member
187,937,member
204,937,member
185,937,member
209,937,member
178,937,member
207,491,member
198,867,member
194,867,member
206,660,member
205,660,member
189,660,member
201,137,member
210,137,member
180,137,member
202,137,member
189,18,member
204,18,member
194,18,member
185,18,member
191,18,member
206,497,member
192,497,member
201,497,member
207,497,member
195,497,member
188,497,member
179,497,member
206,599,member
202,599,member
182,599,member
196,599,member
177,599,member
187,599,member
184,599,member
186,1049,member
206,1049,member
187,1081,member
195,1081,member
177,1081,member
193,1081,member
193,975,member
197,194,member
207,194,member
205,194,member
178,194,member
187,194,member
185,194,member
202,206,member
208,206,member
178,206,member
191,88,member
194,88,member
178,88,member
192,88,member
180,88,member
192,409,member
188,431,member
181,696,member
205,696,member
201,696,member
200,696,member
204,696,member
204,953,member
207,57,member
191,57,member
201,57,member
183,57,member
182,57,member
211,614,member
191,614,member
177,614,member
200,614,member
195,614,member
210,35,member
181,35,member
195,885,member
187,885,member
203,885,member
201,885,member
200,885,member
206,381,member
190,381,member
199,381,member
181,381,member
184,381,member
202,381,member
198,685,member
208,685,member
199,685,member
187,685,member
189,455,member
181,455,member
190,455,member
192,774,member
188,475,member
187,475,member
196,475,member
195,475,member
201,672,member
195,672,member
209,672,member
190,672,member
183,672,member
185,672,member
193,559,member
204,559,member
196,559,member
187,559,member
211,12,member
188,538,member
205,538,member
193,647,member
200,647,member
195,647,member
185,647,member
186,647,member
201,647,member
203,208,member
179,208,member
195,208,member
192,208,member
194,208,member
178,208,member
198,208,member
202,408,member
201,408,member
208,408,member
193,628,member
190,628,member
197,628,member
197,1056,member
195,1056,member
205,1056,member
207,708,member
189,708,member
204,708,member
188,857,member
205,857,member
202,857,member
204,857,member
207,857,member
208,416,member
193,416,member
178,416,member
182,416,member
197,237,member
201,237,member
209,237,member
190,237,member
187,549,member
200,549,member
211,549,member
211,435,member
179,435,member
203,435,member
209,544,member
197,544,member
208,544,member
200,544,member
202,544,member
188,544,member
183,544,member
184,106,member
178,106,member
196,106,member
191,106,member
180,106,member
193,1009,member
208,1009,member
205,995,member
189,995,member
204,678,member
193,678,member
192,678,member
188,266,member
210,266,member
181,266,member
207,266,member
185,741,member
195,741,member
202,741,member
210,741,member
188,741,member
186,198,member
180,198,member
199,198,member
191,198,member
178,198,member
207,198,member
199,664,member
191,664,member
185,305,member
198,305,member
210,305,member
192,305,member
196,627,member
189,627,member
201,627,member
203,627,member
195,627,member
192,207,member
205,207,member
184,207,member
206,207,member
182,207,member
210,521,member
178,521,member
211,521,member
210,216,member
209,216,member
201,954,member
211,954,member
183,954,member
206,954,member
201,158,member
187,158,member
198,158,member
180,648,member
207,648,member
211,648,member
184,648,member
192,648,member
194,648,member
185,648,member
189,536,member
181,536,member
192,536,member
202,536,member
187,536,member
191,536,member
195,536,member
182,122,member
205,122,member
185,826,member
182,294,member
203,294,member
194,294,member
188,294,member
199,294,member
209,294,member
177,74,member
201,74,member
207,506,member
190,506,member
204,506,member
181,842,member
182,842,member
178,842,member
198,938,member
195,970,member
211,970,member
206,970,member
179,970,member
207,970,member
188,1018,member
224,234,member
247,234,member
230,234,member
218,234,member
236,234,member
240,234,member
213,40,member
227,40,member
241,40,member
223,40,member
224,875,member
213,875,member
239,875,member
221,628,member
215,628,member
230,628,member
226,628,member
225,628,member
244,847,member
228,847,member
221,847,member
242,847,member
226,15,member
246,15,member
216,15,member
220,15,member
247,15,member
232,15,member
216,989,member
214,1064,member
243,1064,member
213,1064,member
226,1064,member
231,1064,member
241,696,member
247,696,member
249,696,member
212,696,member
220,696,member
224,696,member
212,783,member
243,783,member
239,783,member
236,783,member
216,783,member
224,872,member
241,872,member
223,872,member
213,872,member
240,872,member
244,872,member
233,872,member
228,744,member
238,117,member
225,117,member
234,117,member
249,117,member
245,117,member
215,117,member
241,930,member
249,930,member
228,930,member
224,930,member
238,930,member
238,439,member
222,439,member
230,439,member
236,439,member
235,439,member
219,439,member
227,822,member
229,822,member
248,822,member
218,822,member
222,810,member
229,753,member
234,753,member
217,279,member
237,279,member
243,459,member
236,459,member
224,459,member
218,459,member
218,306,member
235,306,member
217,306,member
233,191,member
242,191,member
212,191,member
215,191,member
220,191,member
232,191,member
247,468,member
221,468,member
235,310,member
246,63,member
218,63,member
219,63,member
224,63,member
238,63,member
217,63,member
215,167,member
245,167,member
247,167,member
227,317,member
215,317,member
217,317,member
246,317,member
214,462,member
234,462,member
223,462,member
233,462,member
221,462,member
224,462,member
230,462,member
213,943,member
219,943,member
248,943,member
232,943,member
214,943,member
235,711,member
228,711,member
245,711,member
247,711,member
233,711,member
225,115,member
217,115,member
231,115,member
248,115,member
221,186,member
230,186,member
215,186,member
219,186,member
232,186,member
216,186,member
226,186,member
216,419,member
230,35,member
214,35,member
236,964,member
242,964,member
249,1043,member
239,1043,member
226,1043,member
232,1043,member
228,1043,member
224,470,member
246,470,member
232,470,member
229,470,member
226,470,member
241,470,member
225,156,member
247,156,member
216,156,member
226,156,member
219,156,member
235,156,member
228,156,member
219,497,member
241,497,member
227,497,member
217,798,member
231,798,member
227,798,member
219,798,member
239,798,member
233,798,member
229,911,member
222,911,member
247,911,member
244,911,member
245,911,member
242,911,member
234,718,member
223,718,member
222,718,member
231,718,member
239,718,member
228,699,member
213,699,member
230,699,member
232,699,member
220,813,member
248,813,member
230,1000,member
217,275,member
215,275,member
219,776,member
212,776,member
243,776,member
225,776,member
231,776,member
216,776,member
224,788,member
237,407,member
219,407,member
242,407,member
238,407,member
238,316,member
226,316,member
214,316,member
224,562,member
247,562,member
234,562,member
235,562,member
215,70,member
219,70,member
223,70,member
232,48,member
228,48,member
247,48,member
249,98,member
222,98,member
226,98,member
248,98,member
215,871,member
248,871,member
220,871,member
218,871,member
239,871,member
234,950,member
239,950,member
241,1072,member
240,1072,member
223,1063,member
224,1063,member
215,1063,member
249,1063,member
236,1063,member
217,1063,member
227,1063,member
216,160,member
214,160,member
243,160,member
224,160,member
235,160,member
234,160,member
221,160,member
240,445,member
220,445,member
249,386,member
218,49,member
226,49,member
227,49,member
216,49,member
228,49,member
247,460,member
212,460,member
215,460,member
230,460,member
248,460,member
242,460,member
235,460,member
236,959,member
215,959,member
237,959,member
230,959,member
214,959,member
242,959,member
220,959,member
234,8,member
218,8,member
213,8,member
223,849,member
222,849,member
243,849,member
236,849,member
228,849,member
231,97,member
237,97,member
247,97,member
245,97,member
234,97,member
216,97,member
223,97,member
247,808,member
249,808,member
216,273,member
247,273,member
231,273,member
217,273,member
218,273,member
218,385,member
229,385,member
222,342,member
223,342,member
249,1031,member
225,1031,member
219,1031,member
224,1031,member
243,1031,member
228,1028,member
237,1028,member
214,1028,member
240,1028,member
225,12,member
233,84,member
215,84,member
243,84,member
235,84,member
218,84,member
234,84,member
214,84,member
228,239,member
238,420,member
236,683,member
238,683,member
247,803,member
238,803,member
216,803,member
225,803,member
229,803,member
220,803,member
233,803,member
213,496,member
237,496,member
241,496,member
226,496,member
220,496,member
225,408,member
249,408,member
217,408,member
239,408,member
236,408,member
216,408,member
240,440,member
240,719,member
244,1133,member
217,835,member
222,835,member
238,835,member
212,835,member
229,656,member
228,656,member
227,656,member
225,656,member
231,656,member
233,656,member
216,300,member
230,300,member
227,300,member
223,300,member
240,300,member
226,300,member
245,300,member
215,556,member
228,556,member
213,556,member
223,556,member
234,556,member
238,556,member
245,575,member
236,575,member
219,575,member
241,623,member
232,623,member
224,623,member
226,623,member
243,623,member
221,623,member
212,579,member
243,579,member
248,591,member
243,591,member
230,591,member
242,591,member
222,591,member
224,561,member
229,561,member
230,561,member
237,561,member
228,561,member
220,561,member
245,981,member
249,981,member
227,94,member
249,94,member
240,94,member
235,791,member
240,675,member
228,675,member
227,675,member
235,675,member
223,675,member
217,53,member
237,53,member
233,53,member
231,53,member
245,53,member
228,388,member
243,388,member
240,388,member
213,388,member
227,388,member
237,388,member
249,388,member
224,944,member
244,944,member
214,944,member
240,1084,member
219,43,member
249,43,member
213,609,member
222,671,member
248,671,member
225,671,member
243,671,member
215,301,member
249,301,member
214,301,member
220,301,member
245,301,member
213,301,member
221,301,member
216,1136,member
240,979,member
233,979,member
234,979,member
237,979,member
222,979,member
246,979,member
215,979,member
247,467,member
246,467,member
235,688,member
246,688,member
236,688,member
248,688,member
220,688,member
238,945,member
229,945,member
227,945,member
237,945,member
235,945,member
228,945,member
228,427,member
236,427,member
227,427,member
236,270,member
244,270,member
249,270,member
235,913,member
246,913,member
230,913,member
224,913,member
227,913,member
214,1042,member
217,1042,member
215,1042,member
231,1042,member
226,1042,member
218,1042,member
238,1042,member
218,778,member
239,778,member
247,778,member
215,778,member
217,778,member
237,778,member
224,778,member
218,558,member
220,476,member
249,476,member
230,476,member
231,554,member
230,554,member
235,553,member
232,553,member
247,553,member
216,553,member
243,553,member
226,553,member
230,553,member
242,1088,member
216,1088,member
226,1088,member
213,1088,member
215,1088,member
213,549,member
233,549,member
231,549,member
230,549,member
245,349,member
234,349,member
237,349,member
215,349,member
228,926,member
246,926,member
220,150,member
212,150,member
227,150,member
217,1096,member
232,1096,member
241,1096,member
224,1096,member
244,889,member
226,1036,member
228,1036,member
241,404,member
218,404,member
233,404,member
230,404,member
249,404,member
244,574,member
233,574,member
224,315,member
244,315,member
233,315,member
218,315,member
214,315,member
235,315,member
230,942,member
245,942,member
234,1016,member
213,1016,member
230,1016,member
231,1016,member
219,1016,member
242,1016,member
224,1016,member
228,665,member
240,665,member
233,665,member
223,665,member
238,665,member
226,665,member
229,665,member
238,153,member
239,153,member
247,153,member
225,153,member
226,296,member
245,261,member
238,89,member
243,89,member
230,89,member
242,89,member
244,384,member
214,384,member
245,384,member
213,502,member
246,502,member
228,502,member
237,502,member
244,502,member
218,977,member
230,977,member
231,977,member
245,977,member
226,977,member
235,977,member
230,499,member
246,368,member
248,368,member
216,368,member
212,368,member
213,368,member
237,368,member
232,368,member
236,708,member
217,708,member
232,708,member
224,708,member
217,1025,member
232,1025,member
221,1034,member
216,1034,member
231,1034,member
214,702,member
230,702,member
249,702,member
228,702,member
218,702,member
223,702,member
232,702,member
242,413,member
213,413,member
231,432,member
232,432,member
225,983,member
228,983,member
221,983,member
243,983,member
249,983,member
227,983,member
247,1056,member
239,1056,member
246,314,member
243,314,member
242,314,member
233,314,member
234,314,member
217,314,member
218,314,member
228,690,member
220,690,member
218,266,member
239,266,member
241,266,member
225,266,member
225,1109,member
221,1109,member
241,1109,member
235,1109,member
226,1109,member
212,111,member
231,111,member
215,111,member
214,931,member
243,931,member
221,931,member
212,564,member
218,564,member
248,598,member
245,598,member
212,598,member
233,598,member
236,971,member
239,971,member
220,971,member
246,971,member
243,1116,member
213,1116,member
218,1116,member
227,1116,member
238,1116,member
231,1116,member
229,968,member
246,968,member
228,968,member
232,968,member
231,968,member
216,968,member
235,224,member
227,224,member
239,224,member
237,224,member
241,224,member
238,224,member
228,224,member
221,616,member
247,616,member
235,346,member
246,346,member
219,912,member
247,912,member
246,912,member
214,912,member
220,726,member
231,726,member
226,854,member
247,854,member
221,854,member
225,854,member
215,1075,member
232,1075,member
230,524,member
244,1125,member
246,1125,member
233,1125,member
226,1125,member
228,1125,member
239,1125,member
234,1125,member
220,493,member
233,493,member
242,493,member
232,493,member
219,493,member
225,493,member
231,417,member
230,417,member
226,417,member
236,826,member
245,653,member
243,653,member
246,25,member
215,25,member
227,25,member
216,25,member
231,25,member
239,25,member
229,441,member
215,441,member
225,441,member
219,441,member
245,441,member
238,397,member
247,397,member
216,397,member
222,397,member
248,397,member
228,397,member
244,10,member
213,10,member
228,10,member
234,10,member
241,10,member
226,10,member
221,10,member
224,1103,member
217,514,member
234,514,member
218,514,member
222,820,member
223,820,member
224,820,member
229,820,member
247,820,member
245,820,member
230,1015,member
229,1015,member
230,124,member
212,124,member
219,124,member
218,124,member
231,124,member
213,124,member
245,503,member
221,503,member
214,503,member
232,503,member
240,681,member
218,681,member
243,393,member
240,573,member
226,573,member
235,573,member
233,573,member
227,573,member
226,361,member
227,18,member
238,18,member
222,18,member
215,151,member
223,151,member
248,694,member
231,694,member
236,738,member
216,738,member
215,738,member
242,738,member
219,948,member
222,948,member
244,620,member
235,620,member
213,620,member
221,620,member
217,620,member
234,620,member
231,421,member
247,421,member
224,421,member
227,421,member
245,421,member
247,1123,member
249,832,member
231,832,member
247,832,member
246,832,member
248,832,member
236,881,member
229,881,member
213,881,member
221,881,member
220,881,member
239,881,member
244,881,member
238,34,member
217,34,member
245,1101,member
228,1101,member
215,398,member
221,398,member
224,398,member
239,398,member
214,548,member
235,548,member
249,548,member
231,548,member
241,548,member
241,1087,member
235,1087,member
222,1087,member
221,1087,member
219,1087,member
246,1087,member
219,786,member
242,786,member
233,786,member
226,786,member
248,1061,member
227,922,member
241,922,member
235,922,member
244,922,member
221,922,member
229,121,member
249,121,member
246,121,member
226,121,member
217,121,member
216,182,member
244,182,member
246,182,member
229,182,member
241,182,member
240,182,member
232,182,member
249,522,member
238,522,member
235,522,member
215,522,member
248,522,member
228,206,member
236,206,member
247,649,member
249,649,member
215,649,member
220,649,member
213,649,member
246,649,member
237,649,member
248,720,member
227,720,member
224,720,member
215,720,member
221,720,member
218,720,member
241,721,member
222,721,member
235,660,member
248,660,member
228,660,member
218,660,member
246,660,member
227,660,member
249,176,member
239,176,member
227,176,member
224,176,member
226,176,member
220,176,member
227,764,member
225,764,member
223,764,member
246,764,member
247,764,member
216,764,member
216,647,member
224,647,member
243,517,member
244,517,member
231,517,member
225,517,member
221,517,member
214,517,member
224,231,member
227,231,member
241,231,member
225,231,member
235,231,member
227,676,member
217,676,member
244,676,member
240,676,member
216,676,member
213,26,member
229,26,member
241,26,member
219,26,member
237,26,member
222,1010,member
242,1010,member
237,1010,member
235,1010,member
243,1010,member
226,185,member
236,244,member
213,244,member
224,244,member
220,298,member
235,298,member
232,345,member
217,345,member
239,1139,member
241,1139,member
240,1139,member
237,1139,member
236,7,member
219,7,member
227,7,member
224,7,member
225,7,member
234,7,member
216,344,member
218,673,member
239,673,member
237,673,member
222,673,member
233,673,member
218,369,member
215,369,member
245,369,member
219,369,member
224,369,member
244,369,member
221,936,member
243,936,member
233,936,member
226,936,member
236,936,member
237,936,member
242,986,member
221,986,member
249,986,member
240,986,member
220,905,member
213,168,member
246,168,member
244,168,member
231,168,member
224,168,member
243,168,member
240,168,member
235,828,member
215,529,member
221,529,member
218,529,member
238,529,member
212,730,member
222,730,member
226,730,member
238,1047,member
245,140,member
225,790,member
238,790,member
240,1046,member
226,1046,member
232,838,member
222,838,member
244,838,member
235,857,member
219,857,member
249,976,member
246,976,member
236,976,member
214,976,member
225,976,member
249,613,member
248,613,member
243,982,member
218,982,member
233,982,member
213,982,member
225,1002,member
228,1002,member
231,1002,member
238,1002,member
249,1002,member
248,1002,member
217,588,member
247,588,member
226,588,member
225,588,member
230,588,member
221,588,member
212,588,member
234,544,member
241,142,member
231,142,member
225,142,member
238,142,member
230,142,member
232,142,member
232,963,member
241,963,member
229,963,member
230,963,member
217,963,member
214,963,member
219,963,member
220,444,member
242,444,member
240,444,member
238,444,member
239,546,member
222,546,member
241,546,member
227,546,member
228,546,member
249,546,member
230,546,member
217,1035,member
224,1035,member
214,1035,member
233,141,member
232,247,member
226,247,member
247,247,member
227,247,member
227,566,member
240,566,member
249,566,member
222,566,member
246,491,member
224,491,member
222,491,member
225,491,member
245,491,member
237,491,member
241,712,member
248,712,member
248,364,member
227,364,member
236,364,member
232,364,member
221,484,member
228,818,member
231,818,member
216,818,member
238,818,member
236,818,member
241,818,member
229,1121,member
215,1121,member
220,1121,member
221,179,member
229,179,member
240,179,member
247,179,member
229,92,member
234,92,member
213,92,member
224,92,member
223,92,member
244,605,member
229,605,member
242,605,member
232,605,member
214,605,member
238,605,member
246,328,member
227,328,member
247,328,member
237,328,member
221,328,member
221,436,member
217,436,member
220,1051,member
238,1051,member
215,1051,member
224,1051,member
235,1051,member
221,1051,member
244,827,member
246,827,member
230,827,member
223,212,member
233,212,member
212,466,member
228,466,member
233,466,member
223,466,member
219,466,member
236,466,member
235,466,member
232,858,member
247,858,member
220,858,member
224,858,member
245,858,member
217,787,member
246,787,member
237,378,member
249,378,member
241,378,member
217,378,member
222,770,member
243,770,member
215,770,member
236,282,member
232,282,member
247,282,member
248,282,member
224,282,member
231,583,member
231,426,member
233,426,member
239,426,member
241,426,member
248,426,member
247,751,member
216,751,member
229,751,member
230,751,member
213,751,member
212,751,member
230,479,member
227,479,member
233,479,member
235,479,member
243,479,member
223,479,member
231,1,member
213,1,member
221,1,member
237,1,member
234,1,member
228,1,member
225,155,member
215,155,member
234,155,member
240,155,member
235,155,member
245,155,member
215,568,member
222,568,member
217,568,member
220,1076,member
246,1076,member
240,1076,member
226,1076,member
214,1076,member
244,1076,member
247,1076,member
226,906,member
236,906,member
230,604,member
226,604,member
225,604,member
229,604,member
215,604,member
216,604,member
244,604,member
223,78,member
229,78,member
248,78,member
238,78,member
221,78,member
249,746,member
213,746,member
225,677,member
213,677,member
245,677,member
231,677,member
234,11,member
241,11,member
217,11,member
239,11,member
240,11,member
228,107,member
218,107,member
235,107,member
229,107,member
237,107,member
217,107,member
248,219,member
237,219,member
232,219,member
223,219,member
231,219,member
240,283,member
233,283,member
224,283,member
242,283,member
226,283,member
234,283,member
217,299,member
230,299,member
240,299,member
224,635,member
235,635,member
237,635,member
232,635,member
226,635,member
219,635,member
240,667,member
244,667,member
242,667,member
212,667,member
222,667,member
220,667,member
237,667,member
212,763,member
239,763,member
218,763,member
223,763,member
249,763,member
234,795,member
240,795,member
220,795,member
223,795,member
220,1131,member
245,1131,member
242,1131,member
226,1131,member
216,1131,member
230,1131,member
237,1131,member
268,581,member
254,581,member
257,581,member
261,581,member
256,581,member
253,581,member
250,581,member
266,965,member
254,130,member
250,130,member
266,130,member
251,130,member
252,130,member
253,130,member
267,911,member
259,911,member
260,911,member
252,911,member
250,911,member
264,911,member
268,825,member
257,421,member
260,421,member
254,421,member
266,421,member
262,421,member
250,1016,member
253,191,member
259,191,member
263,191,member
264,191,member
261,191,member
251,987,member
259,987,member
256,987,member
261,987,member
253,987,member
263,847,member
253,847,member
265,847,member
252,847,member
260,847,member
251,951,member
261,1124,member
256,1124,member
265,1124,member
264,1124,member
252,1124,member
262,1124,member
252,232,member
255,232,member
261,391,member
257,391,member
252,391,member
263,1052,member
262,1052,member
264,1052,member
268,1052,member
261,1052,member
250,1052,member
257,1052,member
250,81,member
251,81,member
258,81,member
262,81,member
261,81,member
265,972,member
256,972,member
255,972,member
263,972,member
257,972,member
267,972,member
262,972,member
252,900,member
266,900,member
261,900,member
260,900,member
253,900,member
262,591,member
267,591,member
266,591,member
256,829,member
253,829,member
263,445,member
253,445,member
264,445,member
260,445,member
262,827,member
259,827,member
256,827,member
261,827,member
263,309,member
260,309,member
252,309,member
268,309,member
259,517,member
264,517,member
256,598,member
262,598,member
255,598,member
265,598,member
258,598,member
263,598,member
268,144,member
265,144,member
256,144,member
259,144,member
263,144,member
262,144,member
260,144,member
250,860,member
251,860,member
257,860,member
256,860,member
255,513,member
266,513,member
258,513,member
265,513,member
252,513,member
257,708,member
250,708,member
263,708,member
264,287,member
267,287,member
266,287,member
265,287,member
253,287,member
262,822,member
267,8,member
256,8,member
257,753,member
259,753,member
251,753,member
258,753,member
262,753,member
253,753,member
256,319,member
252,319,member
266,319,member
262,319,member
263,319,member
267,319,member
251,319,member
258,742,member
250,742,member
253,742,member
251,742,member
263,742,member
267,742,member
267,794,member
268,794,member
252,794,member
263,794,member
258,754,member
266,754,member
265,754,member
267,754,member
263,754,member
259,754,member
268,754,member
267,1132,member
257,1132,member
250,1132,member
255,1132,member
266,1132,member
252,172,member
255,218,member
250,218,member
251,218,member
252,218,member
267,218,member
267,1028,member
263,1028,member
255,1028,member
252,1028,member
256,41,member
267,41,member
268,337,member
265,337,member
262,337,member
266,337,member
251,337,member
268,104,member
258,104,member
260,104,member
250,104,member
266,104,member
255,104,member
254,104,member
254,604,member
265,604,member
261,604,member
253,604,member
259,604,member
258,604,member
255,1080,member
268,1080,member
253,1080,member
266,1080,member
254,1080,member
251,444,member
253,444,member
260,444,member
268,444,member
258,444,member
250,444,member
258,458,member
260,458,member
263,458,member
261,458,member
250,458,member
267,322,member
265,322,member
256,670,member
263,670,member
262,670,member
267,670,member
253,670,member
252,973,member
261,973,member
259,973,member
264,973,member
257,973,member
265,973,member
254,748,member
260,748,member
262,748,member
261,748,member
259,13,member
255,13,member
251,13,member
265,13,member
256,13,member
266,37,member
257,37,member
261,37,member
254,37,member
250,37,member
262,625,member
253,106,member
254,106,member
251,106,member
268,721,member
258,721,member
267,721,member
261,721,member
262,721,member
256,721,member
268,227,member
256,227,member
264,227,member
252,227,member
267,227,member
266,227,member
260,151,member
258,151,member
253,151,member
264,789,member
259,789,member
265,789,member
261,718,member
259,718,member
266,718,member
257,718,member
258,1020,member
252,1020,member
263,1020,member
254,1020,member
260,360,member
250,693,member
265,693,member
262,693,member
258,693,member
260,704,member
268,704,member
252,704,member
253,704,member
257,704,member
258,704,member
254,704,member
267,122,member
251,122,member
255,122,member
257,122,member
254,122,member
253,122,member
259,1046,member
262,1046,member
251,1046,member
263,1046,member
253,1046,member
257,1046,member
260,1046,member
252,557,member
253,557,member
268,557,member
267,557,member
262,557,member
259,557,member
265,803,member
264,803,member
260,803,member
252,940,member
262,940,member
256,940,member
257,314,member
256,314,member
255,314,member
261,314,member
253,314,member
266,314,member
260,314,member
255,98,member
257,98,member
260,98,member
253,961,member
260,961,member
262,961,member
259,961,member
261,961,member
263,961,member
261,791,member
256,791,member
258,791,member
268,791,member
265,580,member
265,1009,member
263,1009,member
262,1009,member
259,1009,member
256,1009,member
261,1009,member
258,146,member
253,146,member
262,520,member
266,520,member
265,520,member
267,1085,member
264,1085,member
254,1085,member
259,1085,member
253,971,member
263,971,member
258,971,member
259,971,member
260,971,member
256,971,member
262,483,member
252,985,member
254,582,member
266,582,member
264,582,member
250,582,member
267,582,member
253,514,member
259,514,member
265,351,member
261,351,member
251,351,member
256,351,member
264,351,member
259,351,member
255,627,member
254,627,member
268,627,member
259,627,member
251,627,member
256,627,member
258,627,member
255,589,member
260,589,member
256,589,member
253,166,member
255,452,member
268,452,member
267,452,member
252,452,member
266,1141,member
258,1141,member
262,1141,member
253,1141,member
255,1141,member
252,1141,member
266,741,member
260,741,member
263,741,member
257,741,member
252,741,member
261,741,member
259,741,member
264,310,member
266,310,member
262,310,member
251,451,member
250,451,member
266,451,member
260,451,member
256,451,member
252,451,member
259,396,member
258,396,member
256,396,member
261,396,member
255,396,member
256,245,member
262,245,member
267,245,member
255,245,member
264,245,member
254,245,member
263,1090,member
257,1090,member
257,118,member
261,118,member
260,1040,member
268,683,member
263,683,member
256,683,member
262,808,member
268,808,member
260,808,member
263,808,member
258,808,member
259,808,member
251,808,member
255,234,member
266,234,member
261,234,member
268,234,member
254,234,member
263,234,member
264,234,member
257,430,member
261,430,member
266,430,member
259,430,member
252,430,member
254,430,member
251,430,member
259,889,member
265,889,member
252,889,member
262,889,member
264,889,member
256,889,member
253,738,member
254,738,member
266,738,member
265,738,member
261,53,member
260,53,member
257,53,member
263,53,member
256,53,member
265,53,member
268,53,member
256,563,member
260,563,member
251,563,member
254,563,member
265,563,member
268,815,member
252,815,member
262,815,member
266,815,member
264,815,member
258,815,member
255,820,member
268,820,member
252,820,member
256,820,member
258,1041,member
251,778,member
252,856,member
268,217,member
259,217,member
254,217,member
252,651,member
264,651,member
260,651,member
261,651,member
261,655,member
258,689,member
262,689,member
257,689,member
253,689,member
251,689,member
264,119,member
251,119,member
260,614,member
258,614,member
252,111,member
258,111,member
265,111,member
264,111,member
250,111,member
256,679,member
251,679,member
267,679,member
253,679,member
250,679,member
252,679,member
266,66,member
260,66,member
252,66,member
255,66,member
264,66,member
259,66,member
258,66,member
261,1022,member
255,1022,member
254,1022,member
253,1022,member
265,1022,member
257,1022,member
264,48,member
253,48,member
252,48,member
259,995,member
250,995,member
252,649,member
257,649,member
264,571,member
265,571,member
257,571,member
255,769,member
250,769,member
252,769,member
259,558,member
268,558,member
264,558,member
263,558,member
260,341,member
265,1032,member
254,1032,member
263,1032,member
257,1032,member
255,1032,member
259,42,member
257,42,member
250,267,member
257,267,member
259,267,member
250,630,member
262,406,member
256,406,member
255,406,member
266,406,member
256,394,member
260,394,member
265,394,member
259,394,member
255,394,member
250,394,member
257,394,member
267,388,member
254,388,member
259,388,member
265,388,member
255,388,member
253,388,member
266,1102,member
252,894,member
262,894,member
256,894,member
264,909,member
267,909,member
262,909,member
260,909,member
259,909,member
261,909,member
268,126,member
251,126,member
255,1092,member
263,1092,member
268,1092,member
261,1092,member
251,1092,member
267,839,member
256,839,member
266,839,member
260,528,member
261,528,member
250,528,member
255,528,member
259,198,member
250,176,member
251,176,member
263,176,member
262,176,member
265,176,member
268,176,member
258,650,member
255,980,member
265,980,member
258,980,member
263,980,member
253,980,member
255,378,member
252,164,member
264,602,member
266,602,member
260,602,member
256,602,member
253,602,member
256,79,member
263,79,member
253,79,member
259,79,member
259,28,member
263,28,member
268,28,member
261,28,member
264,28,member
264,640,member
250,640,member
254,869,member
255,869,member
259,869,member
266,199,member
256,199,member
263,199,member
250,199,member
267,199,member
265,199,member
252,199,member
264,732,member
258,732,member
268,732,member
259,732,member
254,732,member
262,732,member
254,809,member
260,809,member
263,809,member
255,809,member
262,206,member
267,206,member
253,206,member
255,1071,member
266,1071,member
256,1071,member
252,60,member
253,60,member
265,60,member
250,76,member
267,108,member
255,540,member
254,716,member
251,716,member
266,812,member
256,812,member
263,812,member
265,812,member
254,812,member
260,812,member
264,1004,member
252,1004,member
267,1004,member
262,1004,member
261,1004,member
251,1004,member
265,1004,member
270,831,member
273,831,member
277,260,member
290,260,member
281,260,member
270,260,member
271,199,member
277,199,member
279,199,member
292,199,member
278,1044,member
271,1044,member
288,1044,member
286,1044,member
273,309,member
274,309,member
279,309,member
286,309,member
269,309,member
289,332,member
290,332,member
276,332,member
291,332,member
280,332,member
275,504,member
282,504,member
282,80,member
287,80,member
280,80,member
275,80,member
288,80,member
276,80,member
289,193,member
269,193,member
274,193,member
275,193,member
270,193,member
272,533,member
271,533,member
278,533,member
285,68,member
281,68,member
287,68,member
289,93,member
277,93,member
282,93,member
270,549,member
275,549,member
274,549,member
282,549,member
292,549,member
280,368,member
290,544,member
276,544,member
283,544,member
287,544,member
286,544,member
280,544,member
282,544,member
270,660,member
290,660,member
287,660,member
279,625,member
270,131,member
290,131,member
282,131,member
279,131,member
292,131,member
282,851,member
